Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           JahControl::JahControl(QGLWidget*, QWidget*, JahHeader*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QWidget*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*) [233]
                0.00    0.00       1/1           Jahshaka::restoreGlobalPositionSize() [253]
                0.00    0.00       1/1           Jahshaka::sendsetProgressValue(int) [251]
                0.00    0.00       1/1           Jahshaka::sendchangeModeText(QString const&) [249]
                0.00    0.00       1/1           JahControl::restoreColor() [196]
-----------------------------------------------
                0.00    0.00       1/1           main [90]
[255]    0.0    0.00    0.00       1         Jahshaka::~Jahshaka() [255]
                0.00    0.00       1/1           Jahshaka::storeGlobalPositionSize() [252]
                0.00    0.00       1/1           JahControl::~JahControl() [234]
-----------------------------------------------
                0.00    0.00       1/1           JahControl::raiseModule(Module) [193]
[256]    0.0    0.00    0.00       1         QValueList<int>::operator==(QValueList<int> const&) const [256]
-----------------------------------------------
                0.00    0.00       1/1           JahControl::CreatePaintModule() [208]
[257]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_aux<void (GLPaint::**)(), unsigned int, void (GLPaint::*)()>(void (GLPaint::**)(), unsigned int, void (GLPaint::* const&)(), std::__false_type) [257]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [143] global constructors keyed to _Z4todov (al.hpp) [187] JahControl::createCol1(QWidget*) [227] JahControl::setModulesRenderQuality()
 [144] global constructors keyed to _ZN10JahControl24CreateDesktopFeedbackBoxEP7QWidget (jahdesktopinterface.cpp) [188] JahControl::createCol2(QWidget*) [228] JahControl::CreateDesktopFeedbackBox(QWidget*)
 [145] global constructors keyed to _ZN10JahControlC2EP9QGLWidgetP7QWidgetP9JahHeaderP6QFrameS7_S7_S7_S7_S7_S7_S3_S7_S7_S7_S7_S7_S7_S7_ (jahcreate.cpp) [189] JahControl::createCol3(QWidget*) [229] JahControl::CreateDesktopMiddleFrame(QHBox*)
 [146] global constructors keyed to _ZN10MainPlayerC2EPK9QGLWidgetP7QWidgetPKcP5QHBoxS8_S8_S8_S8_ (MainPlayer.cpp) [190] JahControl::createCol4(QWidget*) [230] JahControl::CreateDesktopPreferences(QHBox*)
 [147] global constructors keyed to _ZN11MainEncoder6fpsValE (MainEncoder.cpp) [191] JahControl::createCol5(QWidget*) [231] JahControl::PreferenceslanguageChange()
 [148] global constructors keyed to _ZN4olib12openassetlib25SET_XML_ROOT_ELEMENT_NAMEE (al.cpp) [192] JahControl::createJahUI(QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*) [232] JahControl::CreateDesktopModuleOptions()
 [149] global constructors keyed to _ZN4olib12openassetlib2al13asset_factory9instance_E (asset.cpp) [193] JahControl::raiseModule(Module) [137] JahControl::tr(char const*, char const*)
 [150] global constructors keyed to _ZN4olib12openmedialib2ml14template_inputC2Ev (template_plugin.cpp) [135] JahControl::CreateModule(bool) [139] JahControl::raiseMenu(Module)
 [151] global constructors keyed to _ZN4olib12openmedialib2ml19openmedialib_pluginC2Ev (openmedialib_plugin.cpp) [194] JahControl::buildMenuBar(JahHeader*) [233] JahControl::JahControl(QGLWidget*, QWidget*, JahHeader*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QWidget*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*, QFrame*)
 [152] global constructors keyed to _ZN4olib12openmedialib2ml1yE (input.cpp) [195] JahControl::configSystem() [234] JahControl::~JahControl()
 [153] global constructors keyed to _ZN4olib12openmedialib2ml20create_delayed_inputERKSbIwSt11char_traitsIwESaIwEE (utilities.cpp) [196] JahControl::restoreColor() [235] MainPlayer::getModuleName()
 [154] global constructors keyed to _ZN4olib12openmedialib4initEv (ml.cpp) [197] JahControl::restoreStyle() [236] MainPlayer::createMenuItem(QPopupMenu*)
 [155] global constructors keyed to _ZN6GLChar8addLayerEv (characterselections.cpp) [198] JahControl::saveModulesUI() [237] MainPlayer::MainPlayer(QGLWidget const*, QWidget*, char const*, QHBox*, QHBox*, QHBox*, QHBox*, QHBox*)
 [156] global constructors keyed to _ZN7GLAnime18initializeListviewEP8JahLayerb (animeselections.cpp) [199] JahControl::stopVideoHead() [238] MainPlayer::~MainPlayer()
 [157] global constructors keyed to _ZN7GLWorld12buildEffectsEP8JahLayerb (glworldglcore.cpp) [200] JahControl::createEditMenu(QPopupMenu*) [239] MainEncoder::getModuleName()
 [158] global constructors keyed to _ZN8QtPlayerC2EPK9QGLWidgetRKSsiP7QWidgetPc (qtplayer.cpp) [201] JahControl::createFileMenu(QPopupMenu*) [240] MainEncoder::createMenuItem(QPopupMenu*)
 [159] global constructors keyed to _ZNK10JahControl9classNameEv (moc_jahcreate.cpp) [202] JahControl::createHelpMenu(QPopupMenu*) [241] MainEncoder::MainEncoder(QGLWidget const*, QWidget*, char const*, QHBox*, QHBox*, QHBox*, QHBox*)
 [160] global constructors keyed to _ZNK10MainPlayer9classNameEv (moc_MainPlayer.cpp) [132] JahControl::creatingModule(QString const&) [242] MainEncoder::~MainEncoder()
 [161] global constructors keyed to _ZNK11MainEncoder9classNameEv (moc_MainEncoder.cpp) [133] JahControl::updateProgress() [136] QValueListPrivate<int>::insert(QValueListIterator<int>, int const&)
 [162] global constructors keyed to _ZNK8Jahshaka9classNameEv (moc_jahshaka.cpp) [203] JahControl::CreateTextModule() [243] QValueListPrivate<int>::QValueListPrivate(QValueListPrivate<int> const&)
 [163] global constructors keyed to _ZNK8QtPlayer9classNameEv (moc_qtplayer.cpp) [204] JahControl::addProgressSteps(int) [140] QValueListPrivate<int>::QValueListPrivate()
 [164] createMinimizingLayout(QWidget*) [205] JahControl::restoreModulesUI() [138] QValueListPrivate<int>::~QValueListPrivate()
 [165] __static_initialization_and_destruction_0(int, int) (al.hpp) [129] JahControl::staticMetaObject() [127] olib::openpluginlib::property_typename::property_typename(wchar_t const*)
 [166] __static_initialization_and_destruction_0(int, int) (glworldglcore.cpp) [206] JahControl::CreateColorModule() [130] boost::detail::sp_counted_base::destroy()
 [167] __static_initialization_and_destruction_0(int, int) (MainEncoder.cpp) [207] JahControl::CreateKeyerModule() [244] Jahshaka::setBasePath()
 [168] __static_initialization_and_destruction_0(int, int) (moc_MainEncoder.cpp) [208] JahControl::CreatePaintModule() [245] Jahshaka::checkDualHead()
 [169] __static_initialization_and_destruction_0(int, int) (MainPlayer.cpp) [209] JahControl::buildModeSelector(QWidget*) [246] Jahshaka::languageChange()
 [170] __static_initialization_and_destruction_0(int, int) (moc_MainPlayer.cpp) [210] JahControl::initializePlugins() [247] Jahshaka::setupInterface(QWidget*)
 [171] __static_initialization_and_destruction_0(int, int) (moc_qtplayer.cpp) [211] JahControl::CreatePlayerModule(QFrame*) [128] Jahshaka::staticMetaObject()
 [172] __static_initialization_and_destruction_0(int, int) (qtplayer.cpp) [212] JahControl::buildDropDownMenus(QMenuBar*) [134] Jahshaka::JahchangeModeText(QString const&)
 [173] __static_initialization_and_destruction_0(int, int) (animeselections.cpp) [213] JahControl::createJahDesktopUI(QFrame*, QFrame*) [248] Jahshaka::checkJahExtensions()
 [174] __static_initialization_and_destruction_0(int, int) (characterselections.cpp) [214] JahControl::selectMenuDropdown(Module) [249] Jahshaka::sendchangeModeText(QString const&)
 [175] __static_initialization_and_destruction_0(int, int) (jahcreate.cpp) [215] JahControl::updateDesktopLabel(QString) [141] Jahshaka::JahaddProgressSteps(int)
 [176] __static_initialization_and_destruction_0(int, int) (jahdesktopinterface.cpp) [216] JahControl::CreateDesktopModule(QHBox*, QHBox*) [131] Jahshaka::JahsetProgressValue()
 [177] __static_initialization_and_destruction_0(int, int) (moc_jahcreate.cpp) [217] JahControl::CreateEditingModule() [250] Jahshaka::enableJahExtensions()
 [178] __static_initialization_and_destruction_0(int, int) (moc_jahshaka.cpp) [218] JahControl::CreateEffectsModule() [251] Jahshaka::sendsetProgressValue(int)
 [179] __static_initialization_and_destruction_0(int, int) (al.cpp) [219] JahControl::CreateLibraryModule(QFrame*) [252] Jahshaka::storeGlobalPositionSize()
 [180] __static_initialization_and_destruction_0(int, int) (asset.cpp) [220] JahControl::CreateTrackerModule() [253] Jahshaka::restoreGlobalPositionSize()
 [181] __static_initialization_and_destruction_0(int, int) (input.cpp) [221] JahControl::initializeVariables() [142] Jahshaka::tr(char const*, char const*)
 [182] __static_initialization_and_destruction_0(int, int) (ml.cpp) [222] JahControl::CreateDesktopOptions(QHBox*) [254] Jahshaka::Jahshaka(QWidget*, char const*, unsigned int)
 [183] __static_initialization_and_destruction_0(int, int) (openmedialib_plugin.cpp) [223] JahControl::CreateEncodingModule(QFrame*) [255] Jahshaka::~Jahshaka()
 [184] __static_initialization_and_destruction_0(int, int) (template_plugin.cpp) [224] JahControl::getGlobalPreferences() [256] QValueList<int>::operator==(QValueList<int> const&) const
 [185] __static_initialization_and_destruction_0(int, int) (utilities.cpp) [225] JahControl::CreateAnimationModule() [257] void std::__uninitialized_fill_n_aux<void (GLPaint::**)(), unsigned int, void (GLPaint::*)()>(void (GLPaint::**)(), unsigned int, void (GLPaint::* const&)(), std::__false_type)
 [186] __static_initialization_and_destruction_0(int, int) (openmedialib_plugin.hpp) [226] JahControl::createJahDesktopButtons(QFrame*)
